"year","gr","squirrel_id","sex","breed_status","age_class","log_cache_size_new","log_total_cones"
2013,"KL",13185,"F",1,"adult",10.356295781997,4.67303968645855
2013,"KL",11344,"F",1,"adult",9.03916144846877,4.67303968645855
2013,"KL",12629,"F",1,"adult",9.71087835561198,4.67303968645855
2013,"SU",12524,"F",1,"adult",9.69249382231439,4.67303968645855
2013,"KL",13010,"F",1,"adult",9.44913515939371,4.67303968645855
2013,"SU",13667,"F",1,"adult",9.14481115416843,4.67303968645855
2013,"SU",13085,"F",1,"adult",7.86160909416055,4.67303968645855
2013,"KL",12202,"F",1,"adult",9.18674795805078,4.67303968645855
2013,"SU",13134,"F",1,"adult",6.76227938310082,4.67303968645855
2013,"KL",11897,"F",1,"adult",8.90036570252342,4.67303968645855
2013,"SU",13130,"F",1,"adult",8.63980040931002,4.67303968645855
2013,"SU",12432,"F",1,"adult",9.19998866332131,4.67303968645855
2013,"SU",10918,"F",1,"adult",8.90821710997926,4.67303968645855
2013,"SU",11946,"F",1,"adult",8.90739043389143,4.67303968645855
2013,"KL",10993,"F",0,"adult",7.91231141626718,4.67303968645855
2013,"KL",11895,"F",0,"adult",8.91837061909465,4.67303968645855
2013,"KL",12210,"F",0,"yearling",8.15527886794038,4.67303968645855
2013,"KL",12285,"F",0,"yearling",10.5499571208478,4.67303968645855
2013,"KL",13305,"F",0,"yearling",8.99918610722591,4.67303968645855
2013,"KL",13332,"F",0,"yearling",8.65549425435096,4.67303968645855
2013,"KL",13445,"F",0,"adult",6.91018951369821,4.67303968645855
2013,"KL",13535,"F",0,"yearling",10.4681892464352,4.67303968645855
2013,"KL",13412,"F",0,"yearling",9.12691346741466,4.67303968645855
2013,"KL",19550,"F",0,"yearling",8.91275165305037,4.67303968645855
2013,"KL",19257,"F",0,"yearling",10.5883543510676,4.67303968645855
2013,"KL",19865,"F",0,"yearling",9.86319000020296,4.67303968645855
2013,"SU",11998,"F",0,"adult",9.17728135786051,4.67303968645855
2013,"SU",13097,"F",0,"adult",8.90852693740977,4.67303968645855
2013,"SU",13438,"F",0,"yearling",9.17222871081064,4.67303968645855
2013,"SU",19250,"F",0,"yearling",9.14674967444217,4.67303968645855
2013,"SU",10048,"F",0,"adult",8.09201189835406,4.67303968645855
2013,"SU",12972,"F",0,"adult",8.44967696098286,4.67303968645855
2011,"SU",12003,"F",1,"yearling",0,0.444381335776836
2008,"AG",8720,"F",0,"yearling",6.21351775633876,2.98128714183892
2008,"AG",8721,"F",1,"adult",3.17418997662107,2.98128714183892
2008,"AG",8723,"F",0,"yearling",7.90813423425712,2.98128714183892
2008,"AG",8726,"F",1,"yearling",6.53284468356155,2.98128714183892
2008,"AG",10112,"F",1,"adult",0,2.98128714183892
2008,"AG",10119,"F",1,"adult",7.25714892532931,2.98128714183892
2008,"AG",10126,"F",1,"adult",5.63771358247931,2.98128714183892
2008,"AG",10126,"F",1,"adult",5.63771358247931,2.98128714183892
2008,"AG",10270,"F",0,"yearling",3.1334473180162,2.98128714183892
2008,"AG",10304,"F",1,"adult",7.92336337388989,2.98128714183892
2008,"AG",10646,"F",1,"adult",6.02015044662114,2.98128714183892
2008,"AG",10960,"F",0,"yearling",4.11970538124539,2.98128714183892
2008,"KL",8592,"F",1,"adult",6.67151235863274,2.98128714183892
2008,"KL",8592,"F",1,"adult",6.67151235863274,2.98128714183892
2008,"KL",8680,"F",1,"adult",0,2.98128714183892
2008,"KL",8727,"F",1,"adult",9.01852019978215,2.98128714183892
2008,"KL",8732,"F",1,"adult",5.01681109717383,2.98128714183892
2008,"KL",8733,"F",1,"adult",7.70455005811414,2.98128714183892
2008,"KL",10137,"F",1,"adult",8.07391593645777,2.98128714183892
2008,"KL",10183,"F",1,"adult",9.00537454979091,2.98128714183892
2008,"KL",10317,"F",1,"adult",7.04470736604683,2.98128714183892
2008,"KL",10318,"F",1,"adult",7.99190333619728,2.98128714183892
2008,"KL",10342,"F",1,"yearling",5.69082523633482,2.98128714183892
2008,"KL",10377,"F",0,"yearling",9.07086001739765,2.98128714183892
2008,"KL",10408,"F",1,"yearling",8.94520787212412,2.98128714183892
2008,"KL",10748,"F",1,"yearling",7.73508183918746,2.98128714183892
2009,"KL",10140,"F",1,"adult",7.3975970188623,4.14128017829096
2009,"KL",10182,"F",1,"adult",5.49985930742465,4.14128017829096
2009,"KL",10184,"F",1,"adult",4.49607034932876,4.14128017829096
2009,"KL",10184,"F",1,"adult",4.49607034932876,4.14128017829096
2009,"KL",10285,"F",0,"adult",9.32201042750024,4.14128017829096
2009,"KL",10318,"F",1,"adult",7.1625089785479,4.14128017829096
2009,"KL",10342,"F",1,"adult",9.00053316141864,4.14128017829096
2009,"KL",10374,"F",1,"adult",4.20086996804777,4.14128017829096
2009,"KL",10375,"F",1,"adult",8.02660424693183,4.14128017829096
2009,"KL",10377,"F",1,"adult",7.56088286143022,4.14128017829096
2009,"KL",10391,"F",1,"adult",8.08783403659345,4.14128017829096
2009,"KL",10461,"F",1,"yearling",6.14475757247828,4.14128017829096
2009,"KL",10686,"F",1,"adult",7.11696270787529,4.14128017829096
2009,"KL",10746,"F",1,"adult",0,4.14128017829096
2009,"KL",10754,"F",1,"yearling",5.94035680026834,4.14128017829096
2009,"KL",10759,"F",1,"yearling",4.69945009623601,4.14128017829096
2009,"KL",10818,"F",1,"yearling",6.88785184829138,4.14128017829096
2009,"KL",11176,"F",0,"yearling",8.10703063766611,4.14128017829096
2009,"KL",11489,"F",0,"adult",5.24242088227914,4.14128017829096
2009,"SU",10133,"F",1,"adult",6.81570782718238,4.14128017829096
2009,"SU",10160,"F",1,"adult",0,4.14128017829096
2009,"SU",10191,"F",1,"adult",8.97997568490059,4.14128017829096
2009,"SU",10191,"F",1,"adult",8.97997568490059,4.14128017829096
2009,"SU",10362,"F",1,"adult",7.09348692034875,4.14128017829096
2009,"SU",10657,"F",1,"adult",6.7103844178919,4.14128017829096
2009,"SU",10661,"F",1,"adult",7.71398080424053,4.14128017829096
2009,"SU",10735,"F",1,"adult",6.24650364936194,4.14128017829096
2009,"SU",10833,"F",1,"yearling",0,4.14128017829096
2009,"SU",11080,"F",1,"yearling",9.20907988764403,4.14128017829096
2009,"SU",13666,"F",1,"adult",6.26065638585205,4.14128017829096
2010,"KL",10184,"F",1,"adult",6.88679416755996,7.38746470921704
2010,"KL",10184,"F",1,"adult",6.88679416755996,7.38746470921704
2010,"KL",10184,"F",1,"adult",6.88679416755996,7.38746470921704
2010,"KL",10342,"F",1,"adult",8.2368710629223,7.38746470921704
2010,"KL",10342,"F",1,"adult",8.2368710629223,7.38746470921704
2010,"KL",10374,"F",1,"adult",5.27873873088103,7.38746470921704
2010,"KL",10374,"F",1,"adult",5.27873873088103,7.38746470921704
2010,"KL",10374,"F",1,"adult",5.27873873088103,7.38746470921704
2010,"KL",10375,"F",1,"adult",8.64875388451858,7.38746470921704
2010,"KL",10375,"F",1,"adult",8.64875388451858,7.38746470921704
2010,"KL",10686,"F",1,"adult",9.46477013829519,7.38746470921704
2010,"KL",10686,"F",1,"adult",9.46477013829519,7.38746470921704
2010,"KL",11176,"F",1,"adult",7.99625159248508,7.38746470921704
2010,"KL",11176,"F",1,"adult",7.99625159248508,7.38746470921704
2010,"KL",11256,"F",1,"yearling",11.1256749440404,7.38746470921704
2010,"KL",11256,"F",1,"yearling",11.1256749440404,7.38746470921704
2010,"KL",11319,"F",1,"yearling",9.74725014631066,7.38746470921704
2010,"KL",11319,"F",1,"yearling",9.74725014631066,7.38746470921704
2010,"KL",11344,"F",1,"yearling",9.97323758326411,7.38746470921704
2010,"KL",11344,"F",1,"yearling",9.97323758326411,7.38746470921704
2010,"KL",11489,"F",1,"adult",9.12874730939757,7.38746470921704
2010,"KL",11537,"F",1,"yearling",9.49689010233236,7.38746470921704
2010,"SU",11084,"F",1,"yearling",9.42986111906113,7.38746470921704
2010,"SU",11313,"F",1,"yearling",6.15806230903234,7.38746470921704
2010,"SU",11313,"F",1,"yearling",6.15806230903234,7.38746470921704
2010,"SU",11536,"F",1,"yearling",7.71520511085438,7.38746470921704
2010,"SU",11536,"F",1,"yearling",7.71520511085438,7.38746470921704
2010,"SU",13666,"F",1,"adult",6.55705268731631,7.38746470921704
2010,"SU",13666,"F",1,"adult",6.55705268731631,7.38746470921704
2010,"SU",13666,"F",1,"adult",6.55705268731631,7.38746470921704
2011,"KL",10046,"F",1,"yearling",0,0.444381335776836
2011,"KL",10046,"F",1,"yearling",0,0.444381335776836
2011,"KL",10182,"F",1,"adult",0,0.444381335776836
2011,"KL",10318,"F",1,"adult",0,0.444381335776836
2011,"KL",10318,"F",1,"adult",0,0.444381335776836
2011,"KL",10342,"F",1,"adult",0,0.444381335776836
2011,"KL",10342,"F",1,"adult",0,0.444381335776836
2011,"KL",10374,"F",1,"adult",0,0.444381335776836
2011,"KL",10375,"F",1,"adult",0,0.444381335776836
2011,"KL",10686,"F",1,"adult",0,0.444381335776836
2011,"KL",10818,"F",1,"adult",0,0.444381335776836
2011,"KL",11220,"F",1,"yearling",0,0.444381335776836
2011,"KL",11256,"F",1,"adult",0,0.444381335776836
2011,"KL",11343,"F",1,"adult",0,0.444381335776836
2011,"KL",11343,"F",1,"adult",0,0.444381335776836
2011,"KL",11344,"F",1,"adult",0,0.444381335776836
2011,"KL",11489,"F",1,"adult",0,0.444381335776836
2011,"KL",11489,"F",1,"adult",0,0.444381335776836
2011,"KL",11537,"F",1,"adult",0,0.444381335776836
2011,"KL",11537,"F",1,"adult",0,0.444381335776836
2011,"KL",11619,"F",1,"yearling",0,0.444381335776836
2011,"KL",11622,"F",1,"adult",0,0.444381335776836
2011,"KL",11625,"F",1,"yearling",0,0.444381335776836
2011,"KL",11775,"F",1,"yearling",0,0.444381335776836
2011,"KL",11841,"F",1,"yearling",0,0.444381335776836
2011,"KL",11895,"F",1,"yearling",0,0.444381335776836
2011,"KL",11896,"F",1,"yearling",0,0.444381335776836
2011,"KL",11897,"F",1,"yearling",0,0.444381335776836
2011,"KL",12013,"F",1,"yearling",0,0.444381335776836
2011,"KL",12022,"F",1,"yearling",0,0.444381335776836
2011,"KL",12202,"F",1,"yearling",0,0.444381335776836
2011,"KL",12303,"F",1,"yearling",0,0.444381335776836
2011,"KL",12305,"F",1,"yearling",0,0.444381335776836
2011,"KL",12422,"F",1,"yearling",0,0.444381335776836
2011,"KL",12423,"F",1,"yearling",0,0.444381335776836
2011,"KL",12448,"F",0,"yearling",0,0.444381335776836
2011,"KL",12513,"F",1,"yearling",0,0.444381335776836
2011,"KL",12620,"F",0,"yearling",0,0.444381335776836
2011,"KL",12628,"F",1,"yearling",0,0.444381335776836
2011,"KL",12664,"F",0,"yearling",0,0.444381335776836
2011,"KL",12827,"F",1,"yearling",0,0.444381335776836
2011,"SU",10654,"F",1,"yearling",0,0.444381335776836
2011,"SU",10918,"F",1,"adult",0,0.444381335776836
2011,"SU",10946,"F",1,"adult",0,0.444381335776836
2011,"SU",11576,"F",1,"yearling",0,0.444381335776836
2011,"SU",11577,"F",1,"yearling",0,0.444381335776836
2011,"SU",11722,"F",1,"yearling",0,0.444381335776836
2011,"SU",11943,"F",0,"yearling",0,0.444381335776836
2011,"SU",11953,"F",0,"yearling",0,0.444381335776836
2011,"SU",11976,"F",1,"yearling",0,0.444381335776836
2011,"SU",11997,"F",1,"yearling",0,0.444381335776836
2011,"SU",11998,"F",0,"yearling",0,0.444381335776836
2011,"SU",12026,"F",1,"yearling",0,0.444381335776836
2011,"SU",12031,"F",1,"yearling",0,0.444381335776836
2011,"SU",12301,"F",1,"adult",0,0.444381335776836
2011,"SU",12432,"F",1,"yearling",0,0.444381335776836
2011,"SU",12434,"F",0,"yearling",0,0.444381335776836
2011,"SU",12435,"F",1,"yearling",0,0.444381335776836
2011,"SU",12462,"F",1,"yearling",0,0.444381335776836
2011,"SU",12477,"F",1,"yearling",0,0.444381335776836
2011,"SU",12478,"F",1,"yearling",0,0.444381335776836
2011,"SU",12492,"F",1,"yearling",0,0.444381335776836
2011,"SU",12524,"F",1,"yearling",0,0.444381335776836
2011,"SU",12526,"F",1,"yearling",0,0.444381335776836
2011,"SU",13092,"F",1,"yearling",0,0.444381335776836
2011,"SU",13094,"F",0,"yearling",0,0.444381335776836
2011,"SU",13667,"F",1,"adult",0,0.444381335776836
2011,"SU",13667,"F",1,"adult",0,0.444381335776836
2012,"AG",10270,"F",1,"adult",8.39403790942137,4.20721253589958
2012,"AG",10613,"F",1,"adult",3.40354929220205,4.20721253589958
2012,"AG",10613,"F",1,"adult",3.40354929220205,4.20721253589958
2012,"AG",10650,"F",1,"adult",8.07241602889149,4.20721253589958
2012,"AG",10650,"F",1,"adult",8.07241602889149,4.20721253589958
2012,"AG",11101,"F",1,"adult",8.00494094952585,4.20721253589958
2012,"AG",11118,"F",1,"adult",8.1818175249962,4.20721253589958
2012,"AG",11685,"F",1,"adult",5.01322710354047,4.20721253589958
2012,"AG",11685,"F",1,"adult",5.01322710354047,4.20721253589958
2012,"AG",11686,"F",1,"adult",8.25486937220924,4.20721253589958
2012,"AG",11738,"F",1,"adult",4.84153559122859,4.20721253589958
2012,"AG",12351,"F",1,"adult",8.15713190470959,4.20721253589958
2012,"AG",12474,"F",1,"adult",3.58486228691527,4.20721253589958
2012,"AG",12558,"F",1,"adult",5.48155180071543,4.20721253589958
2012,"AG",12586,"F",1,"adult",6.74612675244589,4.20721253589958
2012,"AG",12605,"F",1,"adult",0,4.20721253589958
2012,"AG",12647,"F",1,"adult",4.37185950524959,4.20721253589958
2012,"AG",12928,"F",0,"yearling",0,4.20721253589958
2012,"KL",10046,"F",1,"adult",4.96941367625346,4.20721253589958
2012,"KL",10318,"F",1,"adult",7.9737563367575,4.20721253589958
2012,"KL",10374,"F",1,"adult",3.2131180491735,4.20721253589958
2012,"KL",10993,"F",1,"yearling",8.21881340005051,4.20721253589958
2012,"KL",10995,"F",1,"yearling",5.71724319233438,4.20721253589958
2012,"KL",11220,"F",1,"adult",9.29618703990128,4.20721253589958
2012,"KL",11256,"F",1,"adult",0,4.20721253589958
2012,"KL",11272,"F",1,"adult",0,4.20721253589958
2012,"KL",11272,"F",1,"adult",0,4.20721253589958
2012,"KL",11344,"F",1,"adult",6.61734587289785,4.20721253589958
2012,"KL",11489,"F",1,"adult",3.34491044767958,4.20721253589958
2012,"KL",11537,"F",1,"adult",7.85928663957042,4.20721253589958
2012,"KL",11619,"F",1,"adult",5.3566348893682,4.20721253589958
2012,"KL",11775,"F",1,"adult",7.0287839128384,4.20721253589958
2012,"KL",11841,"F",1,"adult",0,4.20721253589958
2012,"KL",11896,"F",1,"adult",9.11319806628969,4.20721253589958
2012,"KL",11896,"F",1,"adult",9.11319806628969,4.20721253589958
2012,"KL",11897,"F",1,"adult",3.04272097414208,4.20721253589958
2012,"KL",12202,"F",1,"adult",7.36205424499873,4.20721253589958
2012,"KL",12202,"F",1,"adult",7.36205424499873,4.20721253589958
2012,"KL",12303,"F",1,"adult",9.6048100103734,4.20721253589958
2012,"KL",12305,"F",1,"adult",8.73198349939235,4.20721253589958
2012,"KL",12422,"F",1,"adult",3.90479987313468,4.20721253589958
2012,"KL",12423,"F",1,"adult",4.84771710299821,4.20721253589958
2012,"KL",12513,"F",1,"adult",7.87428706674795,4.20721253589958
2012,"KL",12620,"F",1,"adult",5.57668993169819,4.20721253589958
2012,"KL",12628,"F",1,"adult",4.04291694417394,4.20721253589958
2012,"KL",12664,"F",1,"adult",7.23976955298846,4.20721253589958
2012,"KL",12664,"F",1,"adult",7.23976955298846,4.20721253589958
2012,"KL",12703,"F",1,"yearling",6.38020494460261,4.20721253589958
2012,"KL",12827,"F",1,"adult",8.75475669104202,4.20721253589958
2012,"KL",12876,"F",1,"yearling",8.37178871971527,4.20721253589958
2012,"KL",13184,"F",1,"yearling",5.61999990559377,4.20721253589958
2012,"SU",10654,"F",1,"adult",7.25887036501608,4.20721253589958
2012,"SU",11576,"F",1,"adult",0,4.20721253589958
2012,"SU",11946,"F",1,"adult",4.90169569803542,4.20721253589958
2012,"SU",11976,"F",1,"adult",0,4.20721253589958
2012,"SU",12432,"F",1,"adult",7.73042093311974,4.20721253589958
2012,"SU",12434,"F",0,"adult",6.02504748682675,4.20721253589958
2012,"SU",12462,"F",1,"adult",8.02003253870041,4.20721253589958
2012,"SU",12477,"F",1,"adult",6.22946447516668,4.20721253589958
2012,"SU",13000,"F",1,"yearling",3.24550187643128,4.20721253589958
2012,"SU",13092,"F",1,"adult",7.88113517157532,4.20721253589958
2014,"SU",12524,"F",1,"adult",8.79469970864964,6.90201340778595
2014,"KL",12625,"F",1,"adult",8.82582195452963,6.90201340778595
2014,"SU",12180,"F",1,"adult",11.2346946530385,6.90201340778595
2014,"KL",11256,"F",1,"adult",10.3662559615837,6.90201340778595
2014,"KL",11775,"F",1,"adult",8.9017033130936,6.90201340778595
2014,"SU",10654,"F",1,"adult",9.34242508631625,6.90201340778595
2014,"KL",12827,"F",1,"adult",9.59216329961407,6.90201340778595
2014,"KL",10995,"F",1,"adult",9.56221144789733,6.90201340778595
2014,"KL",12210,"F",1,"adult",7.79193929892685,6.90201340778595
2014,"KL",13305,"F",1,"adult",9.48660582731451,6.90201340778595
2014,"SU",11946,"F",1,"adult",7.73855737656353,6.90201340778595
2014,"SU",12026,"F",1,"adult",8.86673805430578,6.90201340778595
2014,"SU",11722,"F",1,"adult",9.78148334335845,6.90201340778595
2014,"KL",12202,"F",1,"adult",9.59454473004162,6.90201340778595
2014,"SU",12435,"F",1,"adult",10.4296402202745,6.90201340778595
2014,"SU",13134,"F",1,"adult",9.35177162740956,6.90201340778595
2014,"SU",11976,"F",1,"adult",7.48623781223161,6.90201340778595
2014,"KL",12305,"F",1,"adult",11.025412793344,6.90201340778595
2014,"KL",11895,"F",1,"adult",8.73057453168459,6.90201340778595
2014,"SU",11998,"F",1,"adult",8.79016689525387,6.90201340778595
2014,"SU",13438,"F",1,"adult",9.33176995965841,6.90201340778595
2014,"SU",10048,"F",1,"adult",10.1410609355906,6.90201340778595
2014,"SU",11576,"F",1,"adult",9.35839074800128,6.90201340778595
2014,"SU",11953,"F",1,"adult",9.0515477911781,6.90201340778595
2014,"SU",13130,"F",1,"adult",9.96793951891433,6.90201340778595
2014,"SU",11963,"F",1,"adult",9.63606500459488,6.90201340778595
2014,"KL",19550,"F",1,"adult",8.85920076083868,6.90201340778595
2014,"SU",12191,"F",1,"adult",8.78033846476075,6.90201340778595
2014,"SU",12003,"F",1,"adult",10.5064819738182,6.90201340778595
2014,"SU",13085,"F",1,"adult",6.01364354627515,6.90201340778595
2014,"SU",19742,"F",1,"yearling",8.71160807290865,6.90201340778595
2014,"SU",13092,"F",1,"adult",9.6870232444957,6.90201340778595
2014,"SU",13097,"F",1,"adult",9.74035658911319,6.90201340778595
2014,"SU",11002,"F",1,"adult",9.67712066859907,6.90201340778595
2014,"SU",12432,"F",1,"adult",9.93889259614406,6.90201340778595
2014,"SU",19987,"F",1,"yearling",8.27089439705303,6.90201340778595
2014,"SU",19611,"F",1,"yearling",10.3489165267233,6.90201340778595
2014,"SU",19740,"F",1,"yearling",6.70556739743956,6.90201340778595
2014,"KL",19649,"F",1,"yearling",10.3802765166774,6.90201340778595
2014,"KL",19561,"F",1,"yearling",9.11439225454644,6.90201340778595
2014,"KL",10993,"F",1,"adult",8.32644506232508,6.90201340778595
2014,"KL",20530,"F",1,"yearling",10.6204352701491,6.90201340778595
2014,"KL",13012,"F",1,"adult",8.55766084360711,6.90201340778595
2014,"KL",19706,"F",1,"yearling",10.2941591028879,6.90201340778595
2014,"KL",19257,"F",1,"adult",9.95531158349276,6.90201340778595
2014,"KL",13288,"F",1,"adult",9.5031484959706,6.90201340778595
2014,"KL",19865,"F",1,"adult",9.36366834144428,6.90201340778595
2014,"KL",10342,"F",1,"adult",7.98810838338088,6.90201340778595
2014,"KL",19689,"F",1,"yearling",11.3143592375616,6.90201340778595
2014,"KL",19583,"F",1,"yearling",8.72158807306647,6.90201340778595
2014,"SU",19862,"F",1,"yearling",8.88290277052218,6.90201340778595
2014,"KL",10995,"F",1,"adult",9.56221144789733,6.90201340778595
2014,"SU",12180,"F",1,"adult",11.2346946530385,6.90201340778595
2014,"KL",19764,"F",1,"yearling",8.26092580403619,6.90201340778595
2014,"KL",20409,"F",1,"yearling",10.6731470677281,6.90201340778595
2014,"KL",10993,"F",1,"adult",8.32644506232508,6.90201340778595
2014,"KL",19767,"F",1,"yearling",10.2843600171346,6.90201340778595
2014,"KL",19846,"F",1,"yearling",11.4406549614388,6.90201340778595
2014,"SU",12524,"F",1,"adult",8.79469970864964,6.90201340778595
2014,"KL",19769,"F",1,"yearling",9.37879697472151,6.90201340778595
2014,"SU",11976,"F",1,"adult",7.48623781223161,6.90201340778595
2014,"KL",11895,"F",1,"adult",8.73057453168459,6.90201340778595
2014,"SU",11953,"F",1,"adult",9.0515477911781,6.90201340778595
2014,"KL",11775,"F",1,"adult",8.9017033130936,6.90201340778595
2014,"KL",19719,"F",1,"yearling",7.88588796827086,6.90201340778595
2014,"KL",19865,"F",1,"adult",9.36366834144428,6.90201340778595
2014,"KL",19702,"F",1,"yearling",10.8573451936935,6.90201340778595
2014,"SU",12026,"F",1,"adult",8.86673805430578,6.90201340778595
2014,"KL",12210,"F",1,"adult",7.79193929892685,6.90201340778595
2014,"KL",12827,"F",1,"adult",9.59216329961407,6.90201340778595
2014,"KL",12285,"F",1,"adult",10.3928933177825,6.90201340778595
2014,"SU",11002,"F",1,"adult",9.67712066859907,6.90201340778595
2014,"SU",11998,"F",1,"adult",8.79016689525387,6.90201340778595
2014,"SU",11722,"F",1,"adult",9.78148334335845,6.90201340778595
2014,"SU",11963,"F",1,"adult",9.63606500459488,6.90201340778595
2014,"SU",13134,"F",1,"adult",9.35177162740956,6.90201340778595
2014,"KL",10342,"F",1,"adult",7.98810838338088,6.90201340778595
2014,"KL",12625,"F",1,"adult",8.82582195452963,6.90201340778595
2014,"SU",11576,"F",1,"adult",9.35839074800128,6.90201340778595
2014,"KL",19809,"F",1,"yearling",8.71275697901761,6.90201340778595
2014,"KL",19257,"F",1,"adult",9.95531158349276,6.90201340778595
2014,"KL",11775,"F",1,"adult",8.9017033130936,6.90201340778595
2014,"SU",13085,"F",1,"adult",6.01364354627515,6.90201340778595
2014,"SU",13130,"F",1,"adult",9.96793951891433,6.90201340778595
2014,"KL",12202,"F",1,"adult",9.59454473004162,6.90201340778595
2014,"SU",12180,"F",1,"adult",11.2346946530385,6.90201340778595
2014,"KL",11256,"F",1,"adult",10.3662559615837,6.90201340778595
2014,"SU",13092,"F",1,"adult",9.6870232444957,6.90201340778595
2014,"KL",19772,"F",1,"yearling",9.5142264916433,6.90201340778595
2014,"KL",19719,"F",1,"yearling",7.88588796827086,6.90201340778595
2014,"KL",19772,"F",1,"yearling",9.5142264916433,6.90201340778595
2014,"KL",19766,"F",1,"yearling",8.72885289838579,6.90201340778595
2014,"KL",13012,"F",1,"adult",8.55766084360711,6.90201340778595
2014,"SU",12191,"F",1,"adult",8.78033846476075,6.90201340778595
2014,"KL",19764,"F",1,"yearling",8.26092580403619,6.90201340778595
2014,"KL",19583,"F",1,"yearling",8.72158807306647,6.90201340778595
2014,"KL",20409,"F",1,"yearling",10.6731470677281,6.90201340778595
2014,"KL",19766,"F",1,"yearling",8.72885289838579,6.90201340778595
2014,"SU",12524,"F",1,"adult",8.79469970864964,6.90201340778595
2014,"KL",13012,"F",1,"adult",8.55766084360711,6.90201340778595
2014,"KL",19706,"F",1,"yearling",10.2941591028879,6.90201340778595
2014,"KL",11020,"F",1,"adult",10.0831255860795,6.90201340778595
2014,"SU",13438,"F",1,"adult",9.33176995965841,6.90201340778595
2014,"SU",12026,"F",1,"adult",8.86673805430578,6.90201340778595
2015,"SU",10654,"F",1,"adult",0,0.00550994838793582
2015,"KL",11020,"F",1,"adult",0,0.00550994838793582
2015,"SU",12435,"F",1,"adult",0,0.00550994838793582
2015,"KL",11775,"F",1,"adult",0,0.00550994838793582
2015,"KL",10993,"F",1,"adult",0,0.00550994838793582
2015,"KL",12426,"F",1,"adult",0,0.00550994838793582
2015,"SU",12432,"F",1,"adult",0,0.00550994838793582
2015,"SU",13130,"F",1,"adult",0,0.00550994838793582
2015,"KL",19767,"F",1,"adult",0,0.00550994838793582
2015,"SU",11576,"F",1,"adult",0,0.00550994838793582
2015,"SU",19862,"F",1,"adult",0,0.00550994838793582
2015,"SU",11002,"F",1,"adult",0,0.00550994838793582
2015,"KL",12305,"F",1,"adult",0,0.00550994838793582
2015,"KL",12827,"F",1,"adult",0,0.00550994838793582
2015,"KL",21359,"F",1,"yearling",0,0.00550994838793582
2015,"KL",12285,"F",1,"adult",0,0.00550994838793582
2015,"KL",13288,"F",1,"adult",0,0.00550994838793582
2015,"KL",20062,"F",1,"yearling",0,0.00550994838793582
2015,"KL",13112,"F",1,"adult",0,0.00550994838793582
2015,"KL",12012,"F",1,"adult",0,0.00550994838793582
2015,"KL",19706,"F",1,"adult",0,0.00550994838793582
2015,"KL",13012,"F",1,"adult",0,0.00550994838793582
2015,"KL",11256,"F",1,"adult",0,0.00550994838793582
2015,"KL",12427,"F",1,"adult",0,0.00550994838793582
2015,"KL",12210,"F",1,"adult",0,0.00550994838793582
2015,"KL",13412,"F",1,"adult",0,0.00550994838793582
2015,"KL",19764,"F",1,"adult",0,0.00550994838793582
2015,"KL",21382,"F",1,"yearling",0,0.00550994838793582
2015,"SU",21100,"F",1,"yearling",0,0.00550994838793582
2015,"SU",13092,"F",1,"adult",0,0.00550994838793582
2015,"SU",20059,"F",1,"yearling",0,0.00550994838793582
2015,"KL",20409,"F",1,"adult",0,0.00550994838793582
2015,"KL",13305,"F",1,"adult",0,0.00550994838793582
2015,"KL",12509,"F",1,"adult",0,0.00550994838793582
2015,"KL",12137,"F",1,"adult",0,0.00550994838793582
2015,"SU",12026,"F",1,"adult",0,0.00550994838793582
2015,"SU",12180,"F",1,"adult",0,0.00550994838793582
2015,"KL",20873,"F",1,"yearling",0,0.00550994838793582
2015,"KL",19769,"F",1,"adult",0,0.00550994838793582
2015,"SU",11963,"F",1,"adult",0,0.00550994838793582
2015,"SU",19987,"F",1,"adult",0,0.00550994838793582
2015,"SU",11976,"F",1,"adult",0,0.00550994838793582
2015,"SU",19742,"F",1,"adult",0,0.00550994838793582
2015,"KL",19702,"F",1,"adult",0,0.00550994838793582
2015,"KL",20220,"F",1,"yearling",0,0.00550994838793582
2015,"KL",19766,"F",1,"adult",0,0.00550994838793582
2015,"KL",20191,"F",1,"yearling",0,0.00550994838793582
2015,"SU",12973,"F",1,"adult",0,0.00550994838793582
2015,"KL",20297,"F",1,"yearling",0,0.00550994838793582
2015,"KL",21215,"F",1,"yearling",0,0.00550994838793582
2015,"SU",12972,"F",1,"adult",0,0.00550994838793582
2015,"SU",20044,"F",1,"adult",0,0.00550994838793582
2015,"KL",20804,"F",1,"yearling",0,0.00550994838793582
2015,"SU",11953,"F",1,"adult",0,0.00550994838793582
2015,"KL",10374,"F",1,"adult",0,0.00550994838793582
2015,"SU",10654,"F",1,"adult",0,0.00550994838793582
2015,"KL",12958,"F",1,"adult",0,0.00550994838793582
2015,"KL",21359,"F",1,"yearling",0,0.00550994838793582
2016,"KL",11256,"F",1,"adult",0,1.70178639803856
2016,"SU",11976,"F",1,"adult",0,1.70178639803856
2016,"SU",12180,"F",1,"adult",4.27472489760563,1.70178639803856
2016,"KL",12305,"F",1,"adult",0,1.70178639803856
2016,"KL",12426,"F",1,"adult",3.47527907954078,1.70178639803856
2016,"KL",12427,"F",1,"adult",0,1.70178639803856
2016,"SU",12435,"F",1,"adult",4.72667285773852,1.70178639803856
2016,"SU",12973,"F",1,"adult",0,1.70178639803856
