"year","gr","squirrel_id","sex","breed_status","age_class"
2014,"KL",13012,"F",1,"adult"
2014,"JO",10520,"F",1,"adult"
2014,"JO",19425,"F",1,"yearling"
2014,"KL",19706,"F",1,"yearling"
2014,"KL",11020,"F",1,"adult"
2014,"JO",12699,"F",1,"adult"
2014,"JO",19425,"F",1,"yearling"
2014,"JO",20529,"F",1,"yearling"
2014,"SU",13438,"F",1,"adult"
2014,"AG",13567,"F",1,"adult"
2014,"AG",13215,"F",1,"adult"
2014,"AG",19400,"F",0,"yearling"
2014,"AG",13269,"F",1,"adult"
2014,"AG",13625,"F",1,"adult"
2014,"JO",13425,"F",1,"adult"
2014,"AG",12837,"F",1,"adult"
2014,"AG",13627,"F",1,"adult"
2014,"SU",19267,"F",1,"adult"
2014,"SU",12026,"F",1,"adult"
2015,"AG",12082,"F",1,"adult"
2015,"SU",10654,"F",1,"adult"
2015,"AG",11921,"F",1,"adult"
2015,"JO",11726,"F",1,"adult"
2015,"KL",10995,"F",1,"adult"
2015,"JO",19662,"F",1,"adult"
2015,"AG",13567,"F",1,"adult"
2015,"KL",11020,"F",1,"adult"
2015,"KL",20530,"F",1,"adult"
2015,"SU",12435,"F",1,"adult"
2015,"KL",11775,"F",1,"adult"
2015,"AG",19264,"F",1,"adult"
2015,"KL",10993,"F",1,"adult"
2015,"KL",12426,"F",1,"adult"
2015,"AG",13269,"F",1,"adult"
2015,"SU",12432,"F",1,"adult"
2015,"SU",13130,"F",1,"adult"
2015,"AG",19353,"F",1,"adult"
2015,"AG",12604,"F",1,"adult"
2015,"KL",19767,"F",1,"adult"
2015,"JO",21369,"F",1,"yearling"
2015,"JO",12037,"F",1,"adult"
2015,"SU",11576,"F",1,"adult"
2015,"JO",19666,"F",1,"adult"
2015,"KL",10342,"F",1,"adult"
2015,"SU",19862,"F",1,"adult"
2015,"AG",12257,"F",1,"adult"
2015,"SU",11002,"F",1,"adult"
2015,"JO",12700,"F",1,"adult"
2015,"KL",12513,"F",1,"adult"
2015,"KL",12305,"F",1,"adult"
2015,"KL",12827,"F",1,"adult"
2015,"AG",11737,"F",1,"adult"
2015,"KL",21359,"F",1,"yearling"
2015,"KL",12285,"F",1,"adult"
2015,"SU",11722,"F",1,"adult"
2015,"AG",19321,"F",1,"adult"
2015,"KL",13288,"F",1,"adult"
2015,"KL",20062,"F",1,"yearling"
2015,"JO",19411,"F",1,"adult"
2015,"JO",13204,"F",1,"adult"
2015,"AG",19298,"F",1,"adult"
2015,"AG",13268,"F",1,"adult"
2015,"AG",19275,"F",1,"adult"
2015,"AG",12074,"F",1,"adult"
2015,"AG",13625,"F",1,"adult"
2015,"AG",13257,"F",1,"adult"
2015,"AG",12939,"F",1,"adult"
2015,"AG",19570,"F",1,"adult"
2015,"JO",19425,"F",1,"adult"
2015,"JO",13061,"F",1,"adult"
2015,"AG",12535,"F",1,"adult"
2015,"AG",12605,"F",1,"adult"
2015,"KL",13112,"F",1,"adult"
2015,"AG",12157,"F",1,"adult"
2015,"KL",12012,"F",1,"adult"
2015,"KL",19706,"F",1,"adult"
2015,"KL",13012,"F",1,"adult"
2015,"KL",11256,"F",1,"adult"
2015,"KL",12427,"F",1,"adult"
2015,"KL",12210,"F",1,"adult"
2015,"KL",13412,"F",1,"adult"
2015,"KL",19764,"F",1,"adult"
2015,"KL",21382,"F",1,"yearling"
2015,"AG",12606,"F",1,"adult"
2015,"AG",13286,"F",1,"adult"
2015,"AG",19347,"F",1,"adult"
2015,"AG",19404,"F",1,"adult"
2015,"JO",13208,"F",1,"adult"
2015,"JO",19729,"F",1,"adult"
2015,"JO",13427,"F",1,"adult"
2015,"AG",12271,"F",1,"adult"
2015,"AG",12474,"F",1,"adult"
2015,"AG",19334,"F",1,"adult"
2015,"JO",11875,"F",1,"adult"
2015,"JO",11994,"F",1,"adult"
2015,"SU",21100,"F",1,"yearling"
2015,"SU",13092,"F",1,"adult"
2015,"SU",20059,"F",1,"yearling"
2015,"AG",11686,"F",1,"adult"
2015,"AG",13117,"F",1,"adult"
2015,"AG",19933,"F",1,"adult"
2015,"KL",11895,"F",1,"adult"
2015,"KL",20409,"F",1,"adult"
2015,"KL",13305,"F",1,"adult"
2015,"KL",12509,"F",1,"adult"
2015,"AG",19311,"F",1,"adult"
2015,"JO",11049,"F",1,"adult"
2015,"KL",12137,"F",1,"adult"
2015,"AG",12182,"F",1,"adult"
2015,"AG",19308,"F",1,"adult"
2015,"SU",12026,"F",1,"adult"
2015,"SU",12180,"F",1,"adult"
2015,"KL",20873,"F",1,"yearling"
2015,"KL",19769,"F",1,"adult"
2015,"JO",20417,"F",1,"yearling"
2015,"JO",20388,"F",1,"yearling"
2015,"JO",13229,"F",1,"adult"
2015,"AG",20014,"F",1,"yearling"
2015,"SU",11963,"F",1,"adult"
2015,"SU",19987,"F",1,"adult"
2015,"AG",19928,"F",1,"yearling"
2015,"AG",20163,"F",1,"yearling"
2015,"AG",13579,"F",1,"adult"
2015,"AG",12788,"F",1,"adult"
2015,"AG",13271,"F",1,"adult"
2015,"AG",13140,"F",1,"adult"
2015,"AG",13476,"F",1,"adult"
2015,"JO",21683,"F",1,"yearling"
2015,"AG",11349,"F",1,"adult"
2015,"AG",19925,"F",1,"yearling"
2015,"SU",11976,"F",1,"adult"
2015,"SU",19742,"F",1,"adult"
2015,"JO",13295,"F",1,"adult"
2015,"JO",19553,"F",1,"adult"
2015,"SU",13134,"F",1,"adult"
2015,"AG",19315,"F",1,"adult"
2015,"KL",19702,"F",1,"adult"
2015,"KL",20220,"F",1,"yearling"
2015,"AG",13255,"F",1,"adult"
2015,"AG",13215,"F",1,"adult"
2015,"JO",11678,"F",1,"adult"
2015,"JO",11965,"F",1,"adult"
2015,"JO",12357,"F",1,"adult"
2015,"JO",19587,"F",1,"adult"
2015,"KL",19766,"F",1,"adult"
2015,"KL",20191,"F",1,"yearling"
2015,"AG",11738,"F",1,"adult"
2015,"AG",12095,"F",1,"adult"
2015,"AG",13627,"F",1,"adult"
2015,"AG",20182,"F",1,"yearling"
2015,"AG",12837,"F",1,"adult"
2015,"AG",12647,"F",1,"adult"
2015,"SU",12973,"F",1,"adult"
2015,"KL",20297,"F",1,"yearling"
2015,"KL",21215,"F",1,"yearling"
2015,"AG",13023,"F",1,"adult"
2015,"JO",12739,"F",1,"adult"
2015,"AG",12586,"F",1,"adult"
2015,"AG",19317,"F",1,"adult"
2015,"AG",20166,"F",1,"yearling"
2015,"AG",12938,"F",1,"adult"
2015,"JO",19432,"F",1,"adult"
2015,"AG",21181,"F",1,"yearling"
2015,"AG",20231,"F",1,"yearling"
2015,"SU",12972,"F",1,"adult"
2015,"SU",20044,"F",1,"adult"
2015,"KL",20804,"F",1,"yearling"
2015,"JO",21414,"F",1,"yearling"
2015,"JO",11962,"F",1,"adult"
2015,"JO",19914,"F",1,"adult"
2015,"SU",11953,"F",1,"adult"
2015,"AG",20165,"F",1,"yearling"
2015,"AG",12183,"F",1,"adult"
2015,"KL",10374,"F",1,"adult"
2015,"JO",11260,"F",1,"adult"
2015,"JO",19255,"F",1,"adult"
2015,"AG",21887,"F",1,"yearling"
2015,"AG",11059,"F",1,"adult"
2015,"SU",10654,"F",1,"adult"
2015,"AG",12558,"F",1,"adult"
2015,"AG",11059,"F",1,"adult"
2015,"AG",21246,"F",1,"yearling"
2015,"AG",19339,"F",1,"adult"
2015,"AG",21905,"F",1,"yearling"
2015,"AG",11934,"F",1,"adult"
2015,NA,13564,"F",1,"adult"
2015,"JO",11306,"F",1,"adult"
2015,"JO",20300,"F",1,"yearling"
2015,"SU",21096,"F",1,"yearling"
2015,"SU",20351,"F",0,"yearling"
2015,"SU",21722,"F",0,"yearling"
2015,"SU",21051,"F",0,"yearling"
2015,"SU",21831,"F",0,"yearling"
2015,"KL",12958,"F",1,"adult"
2015,"KL",21329,"F",0,"yearling"
2015,"AG",19436,"F",0,"adult"
2015,"AG",21903,"F",0,"yearling"
2015,"AG",20698,"F",0,"yearling"
2015,"AG",21936,"F",0,"yearling"
2015,"KL",21359,"F",1,"yearling"
2016,"AG",19339,"F",1,"adult"
2016,"AG",19321,"F",1,"adult"
2016,"AG",11059,"F",1,"adult"
2016,"SU",10654,"F",0,"adult"
2016,"KL",11256,"F",1,"adult"
2016,"JO",11375,"F",1,"adult"
2016,"JO",11678,"F",0,"adult"
2016,"JO",11803,"F",0,"adult"
2016,"JO",11875,"F",0,"adult"
2016,"JO",11887,"F",1,"adult"
2016,"SU",11953,"F",1,"adult"
2016,"JO",11962,"F",0,"adult"
2016,"SU",11963,"F",0,"adult"
2016,"JO",11965,"F",0,"adult"
2016,"SU",11976,"F",1,"adult"
2016,"SU",12003,"F",1,"adult"
2016,"JO",12037,"F",0,"adult"
2016,"AG",12074,"F",1,"adult"
2016,"SU",12180,"F",1,"adult"
2016,"AG",12269,"F",1,"adult"
2016,"KL",12285,"F",0,"adult"
2016,"KL",12305,"F",1,"adult"
2016,"JO",12318,"F",1,"adult"
2016,"JO",12357,"F",1,"adult"
2016,"KL",12426,"F",1,"adult"
2016,"KL",12427,"F",1,"adult"
2016,"SU",12432,"F",1,"adult"
2016,"SU",12435,"F",1,"adult"
2016,"AG",12558,"F",1,"adult"
2016,"AG",12586,"F",0,"adult"
2016,"AG",12604,"F",1,"adult"
2016,"AG",12606,"F",0,"adult"
2016,"JO",12700,"F",1,"adult"
2016,"JO",12739,"F",0,"adult"
2016,"SU",12973,"F",1,"adult"
2016,"SU",13097,"F",1,"adult"
2016,"KL",13112,"F",0,"adult"
2016,"AG",13140,"F",1,"adult"
2016,"JO",13229,"F",1,"adult"
2016,"KL",13288,"F",1,"adult"
2016,"JO",13290,"F",0,"adult"
2016,"JO",13293,"F",0,"adult"
2016,"JO",13295,"F",0,"adult"
2016,"KL",13412,"F",1,"adult"
2016,"JO",13427,"F",1,"adult"
2016,"SU",13438,"F",1,"adult"
2016,"KL",13445,"F",1,"adult"
2016,"AG",13567,"F",1,"adult"
2016,"AG",13579,"F",1,"adult"
2016,"AG",13627,"F",0,"adult"
2016,"AG",19308,"F",1,"adult"
2016,"AG",19311,"F",1,"adult"
2016,"AG",19347,"F",0,"adult"
2016,"AG",19404,"F",1,"adult"
2016,"JO",19411,"F",1,"adult"
2016,"JO",19425,"F",1,"adult"
2016,"JO",19432,"F",1,"adult"
2016,"AG",19450,"F",0,"adult"
2016,"JO",19509,"F",0,"adult"
2016,"JO",19553,"F",1,"adult"
2016,"KL",19561,"F",1,"adult"
2016,"KL",19583,"F",1,"adult"
2016,"JO",19587,"F",1,"adult"
2016,"JO",19589,"F",1,"adult"
2016,"SU",19611,"F",1,"adult"
2016,"KL",19649,"F",1,"adult"
2016,"JO",19666,"F",1,"adult"
2016,"KL",19706,"F",1,"adult"
2016,"KL",19707,"F",1,"adult"
2016,"KL",19719,"F",1,"adult"
2016,"SU",19742,"F",1,"adult"
2016,"KL",19764,"F",1,"adult"
2016,"KL",19769,"F",1,"adult"
2016,"SU",19862,"F",1,"adult"
2016,"KL",19983,"F",1,"adult"
2016,"KL",19984,"F",1,"adult"
2016,"AG",20015,"F",0,"adult"
2016,"SU",20044,"F",1,"adult"
2016,"JO",20046,"F",0,"adult"
2016,"AG",20051,"F",1,"adult"
2016,"SU",20059,"F",1,"adult"
2016,"SU",20060,"F",1,"adult"
2016,"SU",20061,"F",1,"adult"
2016,"KL",20062,"F",1,"adult"
2016,"JO",20148,"F",0,"adult"
2016,"JO",20150,"F",0,"adult"
2016,"AG",20166,"F",1,"adult"
2016,"AG",20184,"F",1,"adult"
2016,"KL",20191,"F",1,"adult"
2016,"AG",20231,"F",1,"adult"
2016,"JO",20241,"F",0,"adult"
2016,"JO",20244,"F",0,"adult"
2016,"JO",20265,"F",0,"adult"
2016,"JO",20267,"F",0,"adult"
2016,"JO",20281,"F",1,"adult"
2016,"JO",20287,"F",0,"adult"
2016,"JO",20300,"F",1,"adult"
2016,"JO",20360,"F",0,"adult"
2016,"JO",20364,"F",0,"adult"
2016,"JO",20388,"F",0,"adult"
2016,"JO",20389,"F",0,"adult"
2016,"KL",20409,"F",1,"adult"
2016,"AG",20412,"F",1,"adult"
2016,"JO",20417,"F",0,"adult"
2016,"JO",20439,"F",0,"adult"
2016,"JO",20440,"F",0,"adult"
2016,"JO",20486,"F",0,"adult"
2016,"JO",20488,"F",1,"adult"
2016,"KL",20504,"F",1,"adult"
2016,"JO",20529,"F",0,"adult"
2016,"KL",20537,"F",1,"adult"
2016,"AG",20564,"F",0,"adult"
2016,"JO",20601,"F",0,"adult"
2016,"KL",20632,"F",1,"adult"
2016,"JO",20665,"F",0,"adult"
2016,"JO",20751,"F",0,"adult"
2016,"JO",20760,"F",0,"adult"
2016,"JO",20766,"F",0,"adult"
2016,"JO",20770,"F",0,"adult"
2016,"SU",20796,"F",0,"adult"
2016,"JO",20820,"F",0,"adult"
2016,"JO",20827,"F",0,"adult"
2016,"JO",20829,"F",0,"adult"
2016,"KL",20835,"F",0,"adult"
2016,"JO",20841,"F",0,"adult"
2016,"KL",20857,"F",1,"adult"
2016,"KL",20079,"F",1,"adult"
2016,"AG",20881,"F",0,"adult"
2016,"KL",20920,"F",1,"adult"
2016,"SU",20954,"F",0,"adult"
2016,"JO",21029,"F",0,"adult"
2016,"KL",21048,"F",0,"adult"
2016,"SU",21052,"F",0,"adult"
2016,"KL",21075,"F",1,"adult"
2016,"SU",21100,"F",1,"adult"
2016,"KL",21155,"F",1,"adult"
2016,"AG",21209,"F",0,"adult"
2016,"KL",21215,"F",1,"adult"
2016,"AG",21246,"F",1,"adult"
2016,"JO",21263,"F",1,"adult"
2016,"SU",21273,"F",1,"adult"
2016,"KL",21294,"F",1,"adult"
2016,"KL",21342,"F",1,"adult"
2016,"KL",21350,"F",1,"adult"
2016,"JO",21371,"F",1,"adult"
2016,"KL",21396,"F",1,"adult"
2016,"AG",21438,"F",0,"adult"
2016,"JO",21492,"F",0,"adult"
2016,"JO",21514,"F",0,"adult"
2016,"KL",21577,"F",0,"yearling"
2016,"JO",21683,"F",1,"adult"
2016,"JO",21684,"F",0,"adult"
2016,"SU",21867,"F",1,"adult"
2016,"JO",21895,"F",0,"adult"
2016,"KL",21910,"F",1,"adult"
2016,"BT",21934,"F",0,"adult"
2016,"BT",21935,"F",1,"adult"
2016,"BT",21941,"F",0,"adult"
2016,"BT",21944,"F",0,"adult"
2016,"BT",21950,"F",1,"adult"
2016,"BT",21951,"F",0,"adult"
2016,"BT",21952,"F",1,"adult"
2016,"BT",21953,"F",0,"adult"
2016,"BT",21969,"F",0,"adult"
2016,"BT",21970,"F",0,"adult"
2016,"BT",21974,"F",0,"adult"
2016,"BT",21980,"F",0,"adult"
2016,"BT",21981,"F",0,"adult"
2016,"SU",21984,"F",1,"adult"
2016,"JO",21998,"F",0,"adult"
2016,"KL",22016,"F",1,"yearling"
2016,"AG",22020,"F",0,"yearling"
2016,"AG",22025,"F",0,"yearling"
2016,"BT",22027,"F",0,"yearling"
2016,"BT",22031,"F",0,"yearling"
2016,"BT",22032,"F",0,"yearling"
2016,"AG",22037,"F",0,"yearling"
2016,"AG",22064,"F",0,"yearling"
2016,"BT",22066,"F",0,"yearling"
2016,"BT",22072,"F",0,"yearling"
2016,"BT",22073,"F",0,"yearling"
2016,"BT",22075,"F",0,"yearling"
2016,"AG",19275,"F",1,"adult"
2016,"AG",19353,"F",1,"adult"
2016,"AG",12082,"F",1,"adult"
2016,"AG",13257,"F",1,"adult"
2016,"JO",11994,"F",0,"adult"
2016,"AG",12939,"F",1,"adult"
2016,"KL",13124,"F",0,"adult"
2016,"AG",13255,"F",0,"adult"
2016,"KL",13305,"F",1,"adult"
2016,"AG",19309,"F",0,"adult"
2016,"JO",19729,"F",1,"adult"
2016,"AG",19888,"F",0,"adult"
2016,"AG",20163,"F",1,"adult"
2016,"KL",20220,"F",1,"adult"
2016,"AG",20253,"F",0,"adult"
2016,"AG",20255,"F",0,"adult"
2016,"KL",21359,"F",1,"adult"
2016,"AG",21929,"F",0,"adult"
2016,"BT",21979,"F",0,"adult"
2016,"AG",22076,"F",1,"yearling"
2016,"JO",22080,"F",1,"yearling"
2016,"AG",22083,"F",0,"yearling"
2016,"JO",22090,"F",0,"yearling"
2016,"AG",22097,"F",0,"yearling"
2016,"AG",20863,"F",1,"adult"
2016,"AG",13267,"F",1,"adult"
2016,"AG",12185,"F",0,"adult"
2016,"BT",21943,"F",1,"adult"
2016,"KL",22098,"F",0,"yearling"
2016,"AG",12249,"F",0,"adult"
2016,"BT",22101,"F",0,"yearling"
2016,"BT",22102,"F",0,"yearling"
2016,"BT",22112,"F",0,"yearling"
2016,"AG",19298,"F",1,"adult"
2016,"AG",13023,"F",1,"adult"
2016,"AG",13215,"F",1,"adult"
2016,"AG",12731,"F",1,"adult"
2016,"AG",19925,"F",1,"adult"
2016,"JO",13228,"F",1,"adult"
2016,"AG",19334,"F",1,"adult"
2016,"AG",11737,"F",1,"adult"
2016,"AG",12837,"F",1,"adult"
2016,"BT",21948,"F",1,"adult"
2016,"JO",21414,"F",1,"adult"
2016,"AG",19933,"F",1,"adult"
2016,"JO",11726,"F",1,"adult"
2016,"AG",20014,"F",1,"adult"
2016,"JO",13208,"F",1,"adult"
2016,"AG",20182,"F",1,"adult"
2016,"AG",11921,"F",1,"adult"
2016,"JO",11720,"F",1,"adult"
2016,"JO",21465,"F",1,"adult"
2016,"KL",19550,"F",1,"adult"
2016,"BT",22136,"F",1,"yearling"
2016,"KL",11775,"F",1,"adult"
2016,"BT",22166,"F",1,"yearling"
2016,"BT",22167,"F",1,"yearling"
2016,"BT",22175,"F",1,"yearling"
2016,"SU",21169,"F",1,"adult"
2016,"JO",22165,"F",0,"yearling"
2016,"BT",21946,"F",1,"adult"
2016,"BT",22230,"F",0,"yearling"
2016,"SU",12026,"F",1,"adult"
2016,"AG",12605,"F",0,"adult"
2016,"SU",13092,"F",0,"adult"
2016,"JO",13425,"F",0,"adult"
2016,"AG",19922,"F",1,"adult"
2016,"AG",20103,"F",0,"adult"
2016,"AG",20845,"F",0,"adult"
2016,"AG",21887,"F",0,"adult"
2016,"KL",21891,"F",0,"adult"
2016,"BT",21967,"F",0,"adult"
2016,"AG",22058,"F",0,"yearling"
2016,"AG",22139,"F",0,"yearling"
2016,"AG",22140,"F",0,"yearling"
2016,"AG",22151,"F",0,"yearling"
2016,"AG",22211,"F",0,"juvenile"
2016,"AG",22213,"F",0,"yearling"
2016,"AG",22214,"F",0,"yearling"
2016,"AG",22225,"F",0,"yearling"
2016,"BT",22254,"F",0,"yearling"
2016,"AG",19451,"F",0,"adult"
2016,"AG",22351,"F",0,"yearling"
2016,"AG",22430,"F",0,"yearling"
2016,"BT",22457,"F",0,"yearling"
2016,"BT",22458,"F",0,"yearling"
2016,"SU",22464,"F",1,"yearling"
2016,"KL",11020,"F",1,"adult"
2016,"BT",22463,"F",0,NA
2016,"JO",11726,"F",1,"adult"
2016,"BT",22027,"F",0,"yearling"
2016,"AG",22059,"F",0,"yearling"
2016,"AG",22486,"F",0,"yearling"
2016,"AG",12095,"F",0,"adult"
2017,"AG",19339,"F",1,"adult"
2017,"AG",13257,"F",1,"adult"
2017,"JO",11375,"F",1,"adult"
2017,"SU",11576,"F",1,"adult"
2017,"JO",11678,"F",1,"adult"
2017,"AG",11737,"F",1,"adult"
2017,"KL",11775,"F",0,"adult"
2017,"JO",11962,"F",1,"adult"
2017,"JO",11965,"F",0,"adult"
2017,"SU",11976,"F",1,"adult"
2017,"SU",11998,"F",1,"adult"
2017,"KL",12012,"F",1,"adult"
2017,"JO",12037,"F",1,"adult"
2017,"AG",12095,"F",1,"adult"
2017,"SU",12180,"F",1,"adult"
2017,"JO",12318,"F",1,"adult"
2017,"JO",12357,"F",1,"adult"
2017,"KL",12426,"F",0,"adult"
2017,"SU",12435,"F",0,"adult"
2017,"AG",12604,"F",1,"adult"
2017,"JO",12739,"F",0,"adult"
2017,"AG",12788,"F",0,"adult"
2017,"KL",12827,"F",0,"adult"
2017,"AG",12939,"F",1,"adult"
2017,"AG",13023,"F",1,"adult"
2017,"SU",13097,"F",0,"adult"
2017,"AG",13140,"F",1,"adult"
2017,"JO",13228,"F",1,"adult"
2017,"JO",13229,"F",0,"adult"
2017,"AG",13246,"F",1,"adult"
2017,"AG",13268,"F",1,"adult"
2017,"JO",13293,"F",1,"adult"
2017,"JO",19729,"F",1,"adult"
2017,"KL",13412,"F",0,"adult"
2017,"JO",13427,"F",1,"adult"
2017,"SU",13438,"F",1,"adult"
2017,"AG",13450,"F",1,"adult"
2017,"AG",13567,"F",1,"adult"
2017,"AG",13579,"F",1,"adult"
2017,"AG",13625,"F",1,"adult"
2017,"AG",19308,"F",1,"adult"
2017,"AG",19311,"F",1,"adult"
2017,"AG",19321,"F",1,"adult"
2017,"AG",19334,"F",1,"adult"
2017,"AG",19366,"F",1,"adult"
2017,"AG",19398,"F",1,"adult"
2017,"AG",19404,"F",1,"adult"
2017,"JO",19411,"F",0,"adult"
2017,"AG",19427,"F",1,"adult"
2017,"JO",19432,"F",1,"adult"
2017,"JO",19509,"F",1,"adult"
2017,"JO",19553,"F",1,"adult"
2017,"KL",19583,"F",1,"adult"
2017,"JO",19587,"F",1,"adult"
2017,"JO",19589,"F",1,"adult"
2017,"SU",19611,"F",1,"adult"
2017,"JO",19666,"F",1,"adult"
2017,"KL",19702,"F",0,"adult"
2017,"KL",19706,"F",0,"adult"
2017,"KL",19707,"F",0,"adult"
2017,"KL",19764,"F",1,"adult"
2017,"KL",19766,"F",1,"adult"
2017,"KL",19846,"F",1,"adult"
2017,"AG",19907,"F",1,"adult"
2017,"AG",19926,"F",1,"adult"
2017,"AG",19962,"F",1,"adult"
2017,"AG",19970,"F",1,"adult"
2017,"KL",19983,"F",1,"adult"
2017,"AG",19989,"F",1,"adult"
2017,"AG",20005,"F",1,"adult"
2017,"AG",20014,"F",1,"adult"
2017,"SU",20044,"F",1,"adult"
2017,"JO",20046,"F",1,"adult"
2017,"AG",20051,"F",1,"adult"
2017,"SU",20060,"F",1,"adult"
2017,"KL",20062,"F",1,"adult"
2017,"KL",20079,"F",1,"adult"
2017,"AG",20138,"F",1,"adult"
2017,"AG",20163,"F",1,"adult"
2017,"AG",20184,"F",1,"adult"
2017,"KL",20191,"F",1,"adult"
2017,"AG",20229,"F",1,"adult"
2017,"AG",20231,"F",1,"adult"
2017,"AG",20255,"F",1,"adult"
2017,"JO",20267,"F",0,"adult"
2017,"JO",20281,"F",1,"adult"
2017,"JO",20287,"F",1,"adult"
2017,"KL",20295,"F",1,"adult"
2017,"KL",20297,"F",1,"adult"
2017,"AG",20385,"F",1,"adult"
2017,"AG",20387,"F",1,"adult"
2017,"JO",20389,"F",1,"adult"
2017,"AG",20411,"F",0,"adult"
2017,"AG",20415,"F",1,"adult"
2017,"JO",20439,"F",0,"adult"
2017,"JO",20440,"F",1,"adult"
2017,"AG",20475,"F",1,"adult"
2017,"JO",20486,"F",0,"adult"
2017,"JO",20488,"F",1,"adult"
2017,"JO",20529,"F",1,"adult"
2017,"KL",20628,"F",1,"adult"
2017,"AG",20630,"F",1,"adult"
2017,"KL",20632,"F",1,"adult"
2017,"KL",20635,"F",0,"adult"
2017,"KL",20685,"F",1,"adult"
2017,"KL",20686,"F",1,"adult"
2017,"KL",20688,"F",1,"adult"
2017,"KL",20732,"F",1,"adult"
2017,"KL",20734,"F",1,"adult"
2017,"JO",20751,"F",1,"adult"
2017,"JO",20760,"F",0,"adult"
2017,"JO",20770,"F",1,"adult"
2017,"AG",20788,"F",1,"adult"
2017,"KL",20804,"F",1,"adult"
2017,"JO",20820,"F",0,"adult"
2017,"JO",20827,"F",0,"adult"
2017,"JO",20829,"F",0,"adult"
2017,"KL",20865,"F",1,"adult"
2017,"KL",20867,"F",1,"adult"
2017,"KL",20873,"F",1,"adult"
2017,"KL",20920,"F",1,"adult"
2017,"SU",20950,"F",0,"adult"
2017,"AG",20967,"F",1,"adult"
2017,"AG",20977,"F",1,"adult"
2017,"KL",20995,"F",1,"adult"
2017,"KL",21006,"F",0,"adult"
2017,"KL",21022,"F",1,"adult"
2017,"KL",21023,"F",0,"adult"
2017,"KL",21046,"F",0,"adult"
2017,"AG",21153,"F",1,"adult"
2017,"KL",21155,"F",1,"adult"
2017,"KL",21215,"F",1,"adult"
2017,"KL",21223,"F",0,"adult"
2017,"KL",21227,"F",1,"adult"
2017,"AG",21246,"F",1,"adult"
2017,"KL",21294,"F",1,"adult"
2017,"KL",21342,"F",1,"adult"
2017,"AG",21344,"F",1,"adult"
2017,"KL",21350,"F",1,"adult"
2017,"AG",21354,"F",1,"adult"
2017,"KL",21382,"F",1,"adult"
2017,"KL",21396,"F",1,"adult"
2017,"JO",21465,"F",1,"adult"
2017,"JO",21492,"F",1,"adult"
2017,"AG",21783,"F",1,"adult"
2017,"AG",21880,"F",1,"adult"
2017,"JO",21895,"F",1,"adult"
2017,"AG",21904,"F",1,"adult"
2017,"KL",21910,"F",1,"adult"
2017,"AG",21916,"F",1,"adult"
2017,"SU",21921,"F",1,"adult"
2017,"BT",21951,"F",0,"adult"
2017,"BT",21969,"F",1,"adult"
2017,"JO",21998,"F",1,"adult"
2017,"AG",22002,"F",1,"adult"
2017,"AG",22005,"F",1,"adult"
2017,"KL",22008,"F",1,"adult"
2017,"KL",21269,"F",1,"adult"
2017,"AG",22010,"F",1,"adult"
2017,"AG",22018,"F",1,"adult"
2017,"AG",22024,"F",1,"adult"
2017,"AG",22035,"F",1,"adult"
2017,"SU",22062,"F",0,"adult"
2017,"AG",22076,"F",1,"adult"
2017,"AG",22087,"F",1,"yearling"
2017,"AG",22096,"F",1,"yearling"
2017,"BT",22101,"F",0,"adult"
2017,"KL",22117,"F",1,"adult"
2017,"KL",21329,"F",0,"adult"
2017,"AG",22125,"F",1,"yearling"
2017,"AG",22157,"F",1,"adult"
2017,"JO",22165,"F",1,"adult"
2017,"AG",22179,"F",0,"yearling"
2017,"AG",22200,"F",1,"yearling"
2017,"AG",22209,"F",0,"yearling"
2017,"AG",22224,"F",1,"adult"
2017,"KL",22274,"F",0,"yearling"
2017,"JO",22290,"F",0,"yearling"
2017,"KL",22296,"F",0,"yearling"
2017,"JO",22309,"F",0,"yearling"
2017,"AG",22352,"F",0,"yearling"
2017,"KL",22369,"F",0,"yearling"
2017,"JO",22384,"F",0,"yearling"
2017,"AG",22388,"F",1,"adult"
2017,"SU",22425,"F",0,"yearling"
2017,"AG",22430,"F",1,"adult"
2017,"KL",22447,"F",0,"adult"
2017,"SU",22449,"F",1,"yearling"
2017,"SU",22495,"F",1,"adult"
2017,"AG",22497,"F",0,"yearling"
2017,"AG",22510,"F",0,"yearling"
2017,"AG",22512,"F",0,"yearling"
2017,"AG",22526,"F",0,"yearling"
2017,"AG",22535,"F",0,"yearling"
2017,"AG",22536,"F",0,"yearling"
2017,"AG",22537,"F",0,"yearling"
2017,"AG",22538,"F",0,"yearling"
2017,"AG",22539,"F",0,"yearling"
2017,"JO",22541,"F",0,"yearling"
2017,"JO",22542,"F",0,"yearling"
2017,"SU",12003,"F",1,"adult"
2017,"KL",12427,"F",0,"adult"
2017,"SU",12972,"F",1,"adult"
2017,"SU",12973,"F",0,"adult"
2017,"KL",13112,"F",0,"adult"
2017,"KL",13445,"F",1,"adult"
2017,"KL",19561,"F",1,"adult"
2017,"AG",19570,"F",1,"adult"
2017,"SU",19740,"F",1,"adult"
2017,"SU",19742,"F",1,"adult"
2017,"AG",19922,"F",1,"adult"
2017,"KL",20220,"F",1,"adult"
2017,"JO",20241,"F",1,"adult"
2017,"JO",20388,"F",0,"adult"
2017,"KL",20409,"F",0,"adult"
2017,"SU",20445,"F",1,"adult"
2017,"AG",20474,"F",1,"adult"
